tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
DSE,GUAVA-156,com.google.common.math.Quantiles,3,276,183942,4933,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,300,2
DSE,GUAVA-237,com.google.common.hash.Hashing,5,228,13722,9092,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,300,2
DSE,GUAVA-254,com.google.common.hash.HashCode,6,210,17912,6741,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,300,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,8,228,4816,88,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-254,com.google.common.hash.HashCode,1,280,19811,5985,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,300,2
DSE,GUAVA-237,com.google.common.hash.Hashing,2,241,11799,7683,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,300,2
DSE,GUAVA-156,com.google.common.math.Quantiles,4,230,183386,5954,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,300,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,6,206,5121,99,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-254,com.google.common.hash.HashCode,8,227,17538,6130,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,300,2
DSE,GUAVA-134,com.google.common.collect.Ordering,10,221,5845,117,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-192,com.google.common.reflect.TypeToken,1,256,5707,103,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,4,281,5936,2500,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,300,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,3,223,5187,3702,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,300,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,9,219,4605,2226,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,300,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,2,224,8423,7152,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,300,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,7,215,4793,2593,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,300,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,5,207,8133,8231,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,300,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,7,226,4848,107,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-254,com.google.common.hash.HashCode,9,202,17322,6026,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,300,2
DSE,GUAVA-237,com.google.common.hash.Hashing,3,244,12126,9157,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,300,2
DSE,GUAVA-156,com.google.common.math.Quantiles,5,315,184070,6542,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,300,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,10,219,4761,120,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-254,com.google.common.hash.HashCode,7,231,17451,6451,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,300,2
DSE,GUAVA-237,com.google.common.hash.Hashing,10,223,10863,9366,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,300,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,9,209,4691,133,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,300,0
DSE,GUAVA-156,com.google.common.math.Quantiles,2,282,183776,5502,4,0,0,0,97,6,6.185567,68,2,2.9411764,112,8,7.1428576,8,7.1428576,104,300,2
DSE,GUAVA-237,com.google.common.hash.Hashing,4,241,11109,9376,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,300,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,4,231,7300,9255,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,300,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,6,219,5111,2335,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,300,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,10,204,5798,6511,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,300,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,10,205,4155,1977,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,300,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,1,211,5190,2948,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,300,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,3,229,7247,8030,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,300,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,8,237,4721,2120,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,300,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,2,245,5171,2678,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,300,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,5,215,5178,2636,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,300,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,7,219,5457,2429,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,2
DSE,GUAVA-267,com.google.common.io.Files,2,281,13276,11357,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,300,2
DSE,GUAVA-267,com.google.common.io.Files,5,330,13603,12036,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,300,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,3,229,6869,7259,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,300,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,9,204,5049,2296,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,2
DSE,GUAVA-267,com.google.common.io.Files,10,238,11513,11907,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,300,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,4,246,6580,6981,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,300,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,7,216,9774,8035,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,300,2
DSE,GUAVA-226,com.google.common.io.ByteSource,10,212,7078,9822,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,300,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,3,263,7906,5687,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,300,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,4,247,7110,6929,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,300,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,9,243,8823,11997,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,300,2
DSE,GUAVA-108,com.google.common.collect.Range,2,228,10980,7259,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,300,2
DSE,GUAVA-108,com.google.common.collect.Range,5,239,10521,7769,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,300,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,5,230,7479,6471,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,300,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,2,223,6185,7370,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,300,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,8,225,4923,2435,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,1,211,5454,3684,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,2
DSE,GUAVA-267,com.google.common.io.Files,4,211,12891,13420,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,300,2
DSE,GUAVA-232,com.google.common.io.ByteStreams,10,205,7575,7989,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,300,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,6,221,5156,2357,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,300,2
DSE,GUAVA-267,com.google.common.io.Files,3,269,15052,11574,26,0,0,0,127,35,27.559053,65,15,23.076923,80,26,32.5,26,32.5,54,300,2
DSE,GUAVA-108,com.google.common.collect.Range,4,284,11580,7559,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,300,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,10,217,6851,9180,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,300,2
DSE,GUAVA-108,com.google.common.collect.Range,3,233,9895,8141,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,300,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,8,225,9155,8521,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,300,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,1,252,10744,8046,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,300,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,5,226,6338,6528,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,300,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,6,272,9429,8257,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,300,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,2,207,8817,6160,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,300,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,8,224,10766,16799,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,30,2
DSE,GUAVA-134,com.google.common.collect.Ordering,9,275,5578,54,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,8,213,8599,5921,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,30,2
DSE,GUAVA-134,com.google.common.collect.Ordering,7,211,5350,44,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,1,232,8162,5504,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,30,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,6,228,12222,14878,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,30,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,6,225,9717,5859,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,30,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,1,238,9298,13416,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,30,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,9,221,5377,132,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,2,225,4452,114,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,5,249,4665,97,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,5,241,4320,1830,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,30,2
DSE,GUAVA-232,com.google.common.io.ByteStreams,4,272,8035,14439,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,30,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,7,240,5228,118,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,3,296,8523,27352,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,30,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,2,222,4473,1861,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,30,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,7,208,9805,5823,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,30,2
DSE,GUAVA-134,com.google.common.collect.Ordering,1,236,4744,36,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-134,com.google.common.collect.Ordering,6,223,4731,53,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-61,com.google.common.base.CharMatcher,7,251,9891,13752,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,30,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,10,234,5687,4288,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,30,2
DSE,GUAVA-199,com.google.common.util.concurrent.Striped,9,214,8089,5614,9,0,0,0,30,7,23.333334,10,2,20,33,8,24.242424,8,24.242424,25,30,2
DSE,GUAVA-254,com.google.common.hash.HashCode,10,212,18954,9472,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,30,2
DSE,GUAVA-61,com.google.common.base.CharMatcher,9,235,9972,16746,20,0,0,0,178,18,10.112359,110,0,0,188,17,9.042553,17,9.042553,171,30,2
DSE,GUAVA-134,com.google.common.collect.Ordering,8,222,4889,58,0,0,0,0,87,0,0,40,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,2,230,8651,11280,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,30,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,1,218,5315,114,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,3,235,4321,1605,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,30,2
DSE,GUAVA-213,com.google.common.math.PairedStatsAccumulator,4,219,4699,1811,1,0,0,0,56,0,0,34,0,0,69,0,0,0,0,69,30,2
DSE,GUAVA-82,com.google.common.primitives.Shorts,6,235,7027,132,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-232,com.google.common.io.ByteStreams,5,219,8918,12789,12,0,0,0,140,20,14.285715,60,5,8.333334,93,15,16.129032,15,16.129032,78,30,2
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,4,227,4330,143,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,3,227,5265,187,0,0,0,0,106,0,0,53,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-82,com.google.common.primitives.Shorts,8,278,5773,194,0,0,0,0,103,0,0,68,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-96,com.google.common.io.MoreFiles,7,245,8846,19462,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,30,2
DSE,GUAVA-226,com.google.common.io.ByteSource,4,280,8061,5711,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,30,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,4,241,3873,1556,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,30,2
DSE,GUAVA-226,com.google.common.io.ByteSource,3,222,7079,5423,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,30,2
DSE,GUAVA-71,com.google.common.escape.Escapers,7,256,6539,9927,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,30,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,3,223,5025,1788,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,30,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,9,253,8389,13366,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,30,2
DSE,GUAVA-71,com.google.common.escape.Escapers,9,211,5892,11228,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,30,2
DSE,GUAVA-128,com.google.common.net.MediaType,4,226,8381,8497,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,30,2
DSE,GUAVA-128,com.google.common.net.MediaType,3,215,10250,8485,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,30,2
DSE,GUAVA-71,com.google.common.escape.Escapers,8,226,6001,9595,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,30,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,8,241,9520,16835,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,30,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,10,221,10249,5503,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,30,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,1,226,8933,13039,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,30,2
DSE,GUAVA-226,com.google.common.io.ByteSource,2,293,9198,5506,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,30,2
DSE,GUAVA-71,com.google.common.escape.Escapers,6,215,5947,9149,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,30,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,2,222,3853,1534,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,30,2
DSE,GUAVA-226,com.google.common.io.ByteSource,5,236,8699,5879,4,0,0,0,88,5,5.6818185,20,0,0,52,4,7.692308,4,7.692308,48,30,2
DSE,GUAVA-96,com.google.common.io.MoreFiles,6,232,7615,14120,6,0,0,0,156,6,3.846154,66,0,0,74,3,4.054054,3,4.054054,71,30,2
DSE,GUAVA-156,com.google.common.math.Quantiles,10,363,29295,40,349,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-71,com.google.common.escape.Escapers,1,214,7277,13459,4,0,0,0,14,3,21.428572,6,0,0,11,2,18.181818,2,18.181818,9,30,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,5,240,4032,1906,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,30,2
DSE,GUAVA-181,com.google.common.cache.CacheStats,10,253,4218,1834,1,0,0,0,58,0,0,34,0,0,51,0,0,0,0,51,30,2
DSE,GUAVA-128,com.google.common.net.MediaType,2,217,9068,8774,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,30,2
DSE,GUAVA-128,com.google.common.net.MediaType,5,294,9177,8908,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,30,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,8,235,6386,13973,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,7,216,4681,1723,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,4,240,4601,3679,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,30,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,6,235,6199,20320,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,9,233,4481,1811,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,1,319,6466,24477,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,30,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,3,282,5190,3649,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,30,2
DSE,GUAVA-254,com.google.common.hash.HashCode,2,239,17716,9866,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,30,2
DSE,GUAVA-237,com.google.common.hash.Hashing,1,224,11692,11244,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,30,2
DSE,GUAVA-156,com.google.common.math.Quantiles,7,228,28941,35,345,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-237,com.google.common.hash.Hashing,6,215,11288,11953,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,30,2
DSE,GUAVA-254,com.google.common.hash.HashCode,5,248,18319,10893,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,30,2
DSE,GUAVA-156,com.google.common.math.Quantiles,9,220,28984,35,348,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,2,224,4638,39,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-192,com.google.common.reflect.TypeToken,5,221,4899,39,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-237,com.google.common.hash.Hashing,8,307,13168,12307,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,30,2
DSE,GUAVA-128,com.google.common.net.MediaType,10,221,9175,9586,2,0,0,0,284,166,58.450706,74,2,2.7027028,76,9,11.842106,9,11.842106,67,30,2
DSE,GUAVA-108,com.google.common.collect.Range,10,231,8147,6248,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,30,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,2,240,4668,3578,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,8,226,4468,1581,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,7,300,6285,12732,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,30,2
DSE,GUAVA-231,com.google.common.reflect.TypeResolver,5,334,5737,4395,1,0,0,0,50,0,0,16,0,0,29,0,0,0,0,29,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,6,220,4725,1657,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,1,223,4369,1694,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-273,com.google.common.collect.TreeRangeMap,9,229,6318,20138,1,0,0,0,128,5,3.90625,54,0,0,63,1,1.5873017,1,1.5873017,62,30,2
DSE,GUAVA-237,com.google.common.hash.Hashing,9,225,11326,12790,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,30,2
DSE,GUAVA-192,com.google.common.reflect.TypeToken,4,219,4539,36,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-192,com.google.common.reflect.TypeToken,3,251,5203,37,0,0,0,0,272,0,0,154,0,0,0,0,0,0,0,0,30,0
DSE,GUAVA-156,com.google.common.math.Quantiles,8,220,28955,41,328,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-254,com.google.common.hash.HashCode,4,224,17803,16122,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,30,2
DSE,GUAVA-156,com.google.common.math.Quantiles,1,215,28779,42,344,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-237,com.google.common.hash.Hashing,7,382,13003,13175,29,0,0,0,82,32,39.024387,30,7,23.333334,80,34,42.5,34,42.5,46,30,2
DSE,GUAVA-156,com.google.common.math.Quantiles,6,239,29213,64,350,1,0,0,97,0,0,68,0,0,112,0,0,0,0,112,30,2
DSE,GUAVA-254,com.google.common.hash.HashCode,3,212,19210,8147,8,0,0,0,43,19,44.186047,28,15,53.571426,66,31,46.969696,31,46.969696,35,30,2
DSE,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,10,212,4408,1647,1,0,0,0,38,0,0,8,0,0,11,0,0,0,0,11,30,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,3,255,10372,5657,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,30,2
DSE,GUAVA-108,com.google.common.collect.Range,8,204,8375,4449,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,30,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,7,217,7309,4316,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,30,2
DSE,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,4,247,8827,5602,15,0,0,0,137,11,8.029197,36,2,5.555556,67,10,14.925373,10,14.925373,57,30,2
DSE,GUAVA-148,com.google.common.base.Stopwatch,9,238,6482,3896,4,0,0,0,52,11,21.153847,24,1,4.166667,47,6,12.765958,6,12.765958,41,30,2
DSE,GUAVA-108,com.google.common.collect.Range,6,231,8129,4787,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,30,2
DSE,GUAVA-108,com.google.common.collect.Range,1,216,10278,5415,9,0,0,0,121,11,9.090909,98,5,5.102041,121,9,7.438017,9,7.438017,112,30,2
DSE,GUAVA-227,com.google.common.graph.EndpointPair,9,231,6260,5235,2,0,0,0,16,1,6.25,8,0,0,13,0,0,0,0,13,30,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,3,299,4488,1829,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,30,2
DSE,GUAVA-267,com.google.common.io.Files,6,240,16630,29682,26,0,0,0,127,35,27.559053,65,15,23.076923,0,0,0,0,0,0,30,2
DSE,GUAVA-11,com.google.common.collect.MapMaker,4,217,4312,1661,1,0,0,0,47,0,0,34,0,0,41,0,0,0,0,41,30,2
DSE,GUAVA-267,com.google.common.io.Files,1,238,17415,34942,26,0,0,0,127,35,27.559053,65,15,23.076923,0,0,0,0,0,0,30,2
DSE,GUAVA-267,com.google.common.io.Files,8,400,18206,45834,26,0,0,0,127,35,27.559053,65,15,23.076923,0,0,0,0,0,0,30,2
